explicit,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist_name,Length (ln s)
False,"Sure To Fall (In Love With You) - Live At The BBC For ""Pop Go The Beatles"" / 24th September, 1963",0.662,0.336,9.0,-10.685,1.0,0.0294,0.78,0.00123,0.177,0.723,117.334,4.0,The Beatles,4.94629586424981
False,"Never Mind, Eh? - Live At The BBC For ""Pop Go The Beatles"" / 24th September, 1963",0.716,0.164,10.0,-18.487,0.0,0.935,0.961,0.0,0.356,0.546,91.668,4.0,The Beatles,3.534562093729579
False,"Twist And Shout - Live At The BBC For ""Pop Go The Beatles"" / 6th August, 1963",0.65,0.753,2.0,-9.124,1.0,0.0359,0.601,0.0,0.0432,0.932,129.656,4.0,The Beatles,4.978938207353001
False,"Bye, Bye - Live At The BBC For ""Pop Go The Beatles"" / 24th September, 1963",0.628,0.201,2.0,-16.569,1.0,0.928,0.979,0.0,0.154,0.0,167.525,4.0,The Beatles,3.180841607550267
False,"I Saw Her Standing There - Live At The BBC For ""Saturday Club"" / 5th October, 1963",0.492,0.506,4.0,-12.635,1.0,0.0347,0.143,3.42e-06,0.118,0.96,79.471,4.0,The Beatles,5.048143002432658
False,"Glad All Over - Live At The BBC For ""Saturday Club"" / 24th August, 1963",0.638,0.581,9.0,-12.328,1.0,0.0429,0.623,0.0,0.53,0.959,96.099,4.0,The Beatles,4.7228909974863695
False,"I'll Get You - Live At The BBC For ""Saturday Club"" / 5th October, 1963",0.753,0.346,4.0,-14.072,1.0,0.0469,0.303,4.03e-06,0.146,0.953,124.64,4.0,The Beatles,4.806861269767877
False,"She Loves You - Live At The BBC For ""Saturday Club"" / 5th October, 1963",0.43,0.523,4.0,-10.254,0.0,0.0288,0.432,0.0,0.105,0.904,155.13,4.0,The Beatles,4.907050977839686
False,"Memphis, Tennessee - Live At The BBC For ""Saturday Club"" / 5th October, 1963",0.757,0.303,11.0,-11.923,1.0,0.0461,0.231,0.152,0.109,0.703,98.125,4.0,The Beatles,4.911867811368388
False,"Happy Birthday Dear Saturday Club - Live At The BBC For ""Saturday Club"" / 5th October, 1963",0.759,0.486,4.0,-11.775,1.0,0.137,0.722,0.0,0.105,0.863,160.832,4.0,The Beatles,3.522027621723673
False,"From Me To You - Live At The BBC For ""Easy Beat"" / 20th October, 1963",0.474,0.785,0.0,-8.422,1.0,0.0502,0.438,0.000101,0.533,0.793,143.192,4.0,The Beatles,4.707609438909799
False,"Money (That's What I Want) - Live At The BBC For ""The Beatles Say From Us To You"" / 26th December, 1963",0.633,0.67,4.0,-9.888,1.0,0.0377,0.811,0.00156,0.174,0.96,131.226,4.0,The Beatles,5.092602302960245
False,"I Want To Hold Your Hand - Live At The BBC For ""The Beatles Say From Us To You"" / 26th December, 1963",0.588,0.744,7.0,-10.502,1.0,0.0356,0.674,5.99e-05,0.336,0.865,132.471,4.0,The Beatles,4.965170594435399
False,"This Boy - Live At The BBC For ""Saturday Club"" / 21st December, 1963",0.632,0.45,2.0,-10.853,1.0,0.0323,0.815,0.000104,0.0922,0.529,106.002,3.0,The Beatles,4.912654885736052
False,"I Got A Woman - Live At The BBC For ""Saturday Club"" / 4th April, 1964",0.592,0.563,4.0,-11.998,1.0,0.0505,0.0257,0.000961,0.0751,0.772,112.343,4.0,The Beatles,5.047545648116353
False,"Long Tall Sally - Live At The BBC For ""Top Gear"" / 16th July, 1964",0.407,0.477,7.0,-11.479,1.0,0.0411,0.0026,0.00261,0.0411,0.782,173.556,4.0,The Beatles,4.773282940831404
False,Love Me Do - Mono / Remastered,0.524,0.88,0.0,-3.865,1.0,0.0987,0.404,0.000191,0.154,0.758,148.058,4.0,The Beatles,4.942877374028512
False,From Me To You - Mono / Remastered,0.581,0.821,0.0,-4.387,1.0,0.0318,0.507,0.0,0.108,0.968,136.145,4.0,The Beatles,4.754968551076486
False,She Loves You - Mono / Remastered,0.377,0.916,4.0,-3.199,0.0,0.0481,0.26,0.0,0.074,0.912,75.533,4.0,The Beatles,4.948192353473037
False,I Want To Hold Your Hand - Remastered 2015,0.49,0.715,7.0,-5.549,1.0,0.0476,0.386,0.0,0.311,0.866,130.726,4.0,The Beatles,4.981872241828371
False,Can't Buy Me Love - Remastered 2015,0.426,0.76,0.0,-4.082,1.0,0.0414,0.118,0.0,0.325,0.955,171.838,4.0,The Beatles,4.876821956967212
False,A Hard Day's Night - Remastered 2015,0.546,0.818,0.0,-4.89,1.0,0.031,0.0487,0.0,0.0983,0.756,138.561,4.0,The Beatles,5.029914908828212
False,Help! - Remastered 2015,0.602,0.736,11.0,-6.51,0.0,0.0332,0.149,0.0,0.0776,0.819,94.931,4.0,The Beatles,4.936199062943238
False,Yesterday - Remastered 2015,0.401,0.189,0.0,-11.189,1.0,0.0287,0.871,0.0,0.0968,0.357,94.509,4.0,The Beatles,4.830870466083991
False,Paperback Writer - Remastered 2015,0.472,0.856,7.0,-6.03,1.0,0.0562,0.147,2.78e-06,0.595,0.841,78.696,4.0,The Beatles,4.92870191133357
False,Eleanor Rigby - Remastered 2015,0.605,0.314,0.0,-7.631,1.0,0.0327,0.916,0.0,0.359,0.836,138.148,4.0,The Beatles,4.835225793904814
False,Penny Lane - Remastered 2015,0.679,0.592,9.0,-5.963,1.0,0.0402,0.0964,0.0138,0.16,0.55,113.265,4.0,The Beatles,5.1958415749588
False,Lady Madonna - Remastered 2015,0.65,0.777,2.0,-4.984,1.0,0.0294,0.141,0.343,0.215,0.574,109.608,4.0,The Beatles,4.918717354134919
False,Get Back - Remastered 2015,0.703,0.636,7.0,-7.579,1.0,0.0376,0.186,0.0256,0.0959,0.218,122.921,4.0,The Beatles,5.256312380902959
False,The Ballad Of John And Yoko - Remastered 2015,0.651,0.892,4.0,-6.551,1.0,0.0313,0.00465,2.85e-06,0.127,0.962,135.309,4.0,The Beatles,5.190063781107782
False,Something - Remastered 2015,0.449,0.375,0.0,-9.329,1.0,0.0286,0.302,2.41e-06,0.144,0.466,133.845,4.0,The Beatles,5.200776199942342
False,Come Together - Remastered 2015,0.559,0.343,9.0,-13.072,0.0,0.0424,0.0601,0.138,0.1,0.183,164.53,4.0,The Beatles,5.555642030457133
False,The Long And Winding Road - Remastered 2015,0.326,0.365,3.0,-8.776,1.0,0.0265,0.667,0.000523,0.0718,0.314,133.084,4.0,The Beatles,5.391078846629348
False,"Beatles Greetings - Live At The BBC For ""The Public Ear"" / 3rd November, 1963",0.0,0.29,0.0,-17.567,1.0,0.0,0.878,0.0,0.789,0.0,0.0,0.0,The Beatles,2.6227101539351945
False,"From Us To You - Live At The BBC / Opening Theme From ""From Us To You"" / 1964",0.643,0.773,9.0,-8.383,0.0,0.0395,0.0349,0.0514,0.08,0.88,139.013,4.0,The Beatles,3.3873350756690064
False,"Riding On A Bus - Live At The BBC For ""Top Gear"" / 26th November, 1964",0.646,0.135,10.0,-23.549,1.0,0.904,0.928,0.0,0.353,0.624,70.649,5.0,The Beatles,4.005385835832354
False,"I Got A Woman - Live At The BBC For ""Pop Go The Beatles"" / 13th August, 1963",0.676,0.661,4.0,-9.981,1.0,0.0348,0.646,0.0,0.0965,0.909,103.446,4.0,The Beatles,5.125944160407269
False,"Too Much Monkey Business - Live At The BBC For ""Pop Go The Beatles"" / 10th September, 1963",0.631,0.766,1.0,-9.194,0.0,0.0601,0.28,1.87e-06,0.086,0.965,90.715,4.0,The Beatles,4.848688749774435
False,"Keep Your Hands Off My Baby - Live At The BBC For ""Saturday Club"" / 26th January, 1963",0.566,0.629,7.0,-11.637,1.0,0.103,0.0851,0.833,0.0795,0.885,134.925,4.0,The Beatles,5.019132424350202
False,"I'll Be On My Way - Live At The BBC For ""Side By Side"" / 24th June, 1963",0.614,0.485,9.0,-12.902,1.0,0.0306,0.234,2.32e-06,0.142,0.79,125.477,4.0,The Beatles,4.7690986216651545
False,"Young Blood - Live At The BBC For ""Pop Go The Beatles"" / 11th June, 1963",0.474,0.615,2.0,-10.302,1.0,0.0358,0.697,0.0,0.926,0.923,68.111,4.0,The Beatles,4.749677373596678
False,"A Shot Of Rhythm And Blues - Live At The BBC For ""Pop Go The Beatles"" / 27th August, 1963",0.699,0.752,2.0,-9.565,1.0,0.0354,0.879,0.000237,0.265,0.968,128.919,4.0,The Beatles,4.912654885736052
False,"Sure To Fall (In Love With You) - Live At The BBC For ""Pop Go The Beatles"" / 18th June, 1963",0.485,0.53,9.0,-11.612,1.0,0.03,0.351,7.73e-06,0.587,0.896,129.198,4.0,The Beatles,4.852756562600863
False,"Some Other Guy - Live At The BBC For ""Easy Beat"" / 23rd June, 1963",0.451,0.809,2.0,-10.967,1.0,0.0425,0.00388,0.442,0.139,0.895,94.578,4.0,The Beatles,4.797219276540557
False,"Thank You Girl - Live At The BBC For ""Easy Beat"" / 23rd June, 1963",0.404,0.722,2.0,-11.698,1.0,0.0317,0.0183,0.0,0.122,0.932,140.796,4.0,The Beatles,4.82553387706864
False,"Sha La La La La! - Live At The BBC For ""Pop Go The Beatles"" / 11th June, 1963",0.803,0.349,1.0,-19.668,0.0,0.887,0.583,0.0,0.457,0.95,102.36,3.0,The Beatles,3.3379025312898416
False,"Baby It's You - Live At The BBC For ""Pop Go The Beatles"" / 11th June, 1963",0.531,0.525,4.0,-13.038,0.0,0.0298,0.326,0.0,0.432,0.786,114.533,4.0,The Beatles,5.097100410801789
False,"That's All Right (Mama) - Live At The BBC For ""Pop Go The Beatles"" / 16th July, 1963",0.671,0.657,9.0,-9.806,1.0,0.03,0.604,0.573,0.118,0.957,104.729,4.0,The Beatles,5.168436445693517
False,"Carol - Live At The BBC For ""Pop Go The Beatles"" / 16th July, 1963",0.484,0.706,9.0,-11.505,1.0,0.0352,0.311,6.55e-06,0.0839,0.979,155.616,4.0,The Beatles,5.051310077781528
False,"What Is It, George? - Live At The BBC For ""Pop Go The Beatles"" / 16th July, 1963",0.745,0.173,1.0,-23.719,1.0,0.93,0.784,0.0,0.506,0.649,102.311,3.0,The Beatles,3.438717932409335
False,"A Little Rhyme - Live At The BBC For ""Pop Go The Beatles"" / 16th July, 1963",0.744,0.182,0.0,-21.994,0.0,0.954,0.82,0.0,0.276,0.88,115.387,4.0,The Beatles,3.2462185812599085
False,"Clarabella - Live At The BBC For ""Pop Go The Beatles"" / 16th July, 1963",0.521,0.63,7.0,-11.097,1.0,0.0729,0.61,0.0,0.597,0.883,132.094,4.0,The Beatles,5.074842510358427
False,"I'm Gonna Sit Right Down And Cry (Over You) - Live At The BBC For ""Pop Go The Beatles"" / 6th August, 1963",0.639,0.651,0.0,-11.385,1.0,0.047,0.357,8.98e-06,0.0737,0.942,98.026,4.0,The Beatles,4.804021044733257
False,"Crying, Waiting, Hoping - Live At The BBC For ""Pop Go The Beatles"" / 6th August, 1963",0.647,0.312,9.0,-14.55,1.0,0.0358,0.689,0.0,0.1,0.895,133.613,4.0,The Beatles,4.876517062648842
False,"Dear Wack! - Live At The BBC For ""Saturday Club"" / 24th August, 1963",0.626,0.15,7.0,-22.172,1.0,0.836,0.928,0.0,0.196,0.934,82.17,3.0,The Beatles,3.7530976114405012
False,"You Really Got A Hold On Me - Live At The BBC For ""Saturday Club"" / 24th August, 1963",0.649,0.294,9.0,-12.289,1.0,0.0322,0.721,0.0,0.0716,0.738,82.895,4.0,The Beatles,5.064030710809006
False,"To Know Her Is To Love Her - Live At The BBC For ""Pop Go The Beatles"" / 6th August, 1963",0.45,0.34,4.0,-13.886,1.0,0.0336,0.777,0.0,0.22,0.456,101.253,3.0,The Beatles,5.141271666858446
False,"A Taste Of Honey - Live At The BBC For ""Pop Go The Beatles"" / 23rd July, 1963",0.506,0.285,4.0,-12.723,1.0,0.0313,0.737,0.0,0.333,0.607,100.443,3.0,The Beatles,4.776540327677873
False,"Long Tall Sally - Live At The BBC For ""Pop Go The Beatles"" / 13th August, 1963",0.593,0.666,7.0,-10.766,1.0,0.0485,0.267,0.000226,0.126,0.877,91.054,4.0,The Beatles,4.735961578237712
False,"I Saw Her Standing There - Live At The BBC For ""Easy Beat"" / 20th October 1963",0.459,0.735,4.0,-9.772,1.0,0.0384,0.232,0.0,0.943,0.938,164.869,4.0,The Beatles,5.044282813508474
False,"The Honeymoon Song - Live At The BBC For ""Pop Go The Beatles"" / 6th August, 1963",0.728,0.323,4.0,-14.612,1.0,0.0501,0.72,0.0,0.0794,0.799,134.904,4.0,The Beatles,4.604900149531529
False,"Johnny B Goode - Live At The BBC For ""Saturday Club"" / 15th February, 1964",0.492,0.737,9.0,-10.537,1.0,0.0442,0.0281,1.45e-05,0.239,0.961,152.231,4.0,The Beatles,5.143141995237067
False,"Memphis, Tennessee - Live At The BBC For ""Pop Go The Beatles"" / 30th July, 1963",0.77,0.411,8.0,-11.981,0.0,0.0447,0.613,0.00275,0.0875,0.538,97.793,4.0,The Beatles,4.911087481529027
False,"Lucille - Live At The BBC For ""Saturday Club"" / 5th October, 1963",0.629,0.651,5.0,-10.471,1.0,0.0306,0.397,0.0,0.293,0.97,142.527,4.0,The Beatles,4.7019338544204
False,"Can't Buy Me Love - Live At The BBC For ""From Us To You Say The Beatles"" / 10th March, 1964",0.531,0.597,0.0,-10.337,1.0,0.0342,0.316,0.0,0.451,0.946,173.251,4.0,The Beatles,4.849315645173963
False,"From Fluff To You - Live At The BBC For ""From Us To You Say The Beatles"" / 10th March, 1964",0.719,0.0596,9.0,-25.112,0.0,0.904,0.753,6.58e-06,0.12,0.721,87.718,4.0,The Beatles,3.334594508994207
False,"Till There Was You - Live At The BBC For ""From Us To You Say The Beatles"" / 10th March, 1964",0.571,0.329,5.0,-13.496,1.0,0.0362,0.616,1.82e-06,0.0876,0.571,120.101,4.0,The Beatles,4.923092867033584
False,"Crinsk Dee Night - Live At The BBC For ""Top Gear"" / 16th July, 1964",0.678,0.11,2.0,-21.429,0.0,0.456,0.807,0.0,0.303,0.699,87.792,5.0,The Beatles,4.240074169855306
False,"A Hard Day's Night - Live At The BBC For ""Top Gear"" / 16th July, 1964",0.552,0.525,0.0,-11.16,1.0,0.0363,0.0179,0.0,0.147,0.796,139.302,4.0,The Beatles,5.097424424168647
False,"Ringo? Yep! - Live At The BBC For ""From Us To You Say The Beatles"" / 30th March, 1964",0.0,0.0613,9.0,-22.937,1.0,0.0,0.318,0.0,0.317,0.0,0.0,0.0,The Beatles,2.628501815675742
False,"I Wanna Be Your Man - Live At The BBC For ""From Us To You Say The Beatles"" / 30th March, 1964",0.435,0.818,11.0,-10.838,0.0,0.0825,0.436,8.99e-06,0.134,0.691,192.399,4.0,The Beatles,4.866610947234645
False,"Just A Rumour - Live At The BBC For ""From Us To You Say The Beatles"" / 30th March, 1964",0.737,0.0586,9.0,-27.456,0.0,0.918,0.589,0.0,0.392,0.923,119.715,4.0,The Beatles,3.0037004432031678
False,"Roll Over Beethoven - Live At The BBC For ""From Us To You Say The Beatles"" / 30th March, 1964",0.468,0.644,2.0,-11.269,1.0,0.0439,0.27,0.000156,0.185,0.966,169.778,4.0,The Beatles,4.918132503218674
False,"All My Loving - Live At The BBC For ""From Us To You Say The Beatles"" / 30th March, 1964",0.477,0.49,1.0,-10.884,0.0,0.0314,0.117,0.00462,0.316,0.882,76.349,4.0,The Beatles,4.8418773344197295
False,"Things We Said Today - Live At The BBC For ""Top Gear"" / 16th July, 1964",0.649,0.488,5.0,-12.87,1.0,0.0341,0.267,0.0,0.0662,0.778,136.058,4.0,The Beatles,4.926093592219674
False,"She's A Woman - Live At The BBC For ""Top Gear"" / 26th November, 1964",0.76,0.378,9.0,-13.018,1.0,0.0402,0.138,0.00016,0.0671,0.907,87.182,4.0,The Beatles,5.292636259576068
False,"Sweet Little Sixteen - Live At The BBC For ""Pop Go The Beatles"" / 23rd July, 1963",0.491,0.637,4.0,-10.923,1.0,0.0437,0.403,0.0,0.071,0.975,169.477,4.0,The Beatles,4.952066474336615
False,"1822! - Live At The BBC For ""Pop Go The Beatles"" / 23rd July, 1963",0.0,0.0923,8.0,-20.653,1.0,0.0,0.953,0.0,0.155,0.0,0.0,0.0,The Beatles,2.337952236831337
False,"Lonesome Tears In My Eyes - Live At The BBC For ""Pop Go The Beatles"" / 23rd July, 1963",0.579,0.481,4.0,-12.618,1.0,0.0398,0.46,0.0459,0.0741,0.963,161.701,4.0,The Beatles,5.050881122664783
False,"Nothin' Shakin' - Live At The BBC For ""Pop Go The Beatles"" / 23rd July, 1963",0.761,0.614,9.0,-11.97,1.0,0.0374,0.52,0.0,0.179,0.979,117.032,4.0,The Beatles,5.192289961902507
False,"The Hippy Hippy Shake - Live At The BBC For ""Pop Go The Beatles"" / 30th July, 1963",0.541,0.6,2.0,-11.599,1.0,0.0311,0.504,0.0,0.238,0.958,133.737,4.0,The Beatles,4.703267387527706
False,"Glad All Over - Live At The BBC For ""Pop Go The Beatles"" / 20th August, 1963",0.604,0.617,9.0,-11.213,1.0,0.0346,0.583,0.0,0.454,0.913,92.458,4.0,The Beatles,4.725731580650343
False,Dig A Pony - Remastered 2009,0.538,0.478,11.0,-8.957,0.0,0.0388,0.472,0.0,0.17,0.527,59.004,4.0,The Beatles,5.459585514144159
False,I Me Mine - Remastered 2009,0.291,0.638,9.0,-7.854,0.0,0.0554,0.179,0.0,0.101,0.525,185.235,3.0,The Beatles,4.980773846062093
False,Dig It - Remastered 2009,0.54,0.489,5.0,-12.276,1.0,0.117,0.659,0.0019,0.457,0.67,157.03,3.0,The Beatles,3.9213196573332407
False,Maggie Mae - Remastered 2009,0.516,0.515,2.0,-12.035,0.0,0.215,0.379,0.0,0.103,0.524,169.039,4.0,The Beatles,3.68987895444702
False,I've Got A Feeling - Remastered 2009,0.44,0.609,2.0,-8.824,1.0,0.0358,0.0715,0.0,0.582,0.364,165.156,4.0,The Beatles,5.38247467455476
False,One After 909 - Remastered 2009,0.554,0.828,4.0,-6.435,1.0,0.0739,0.0307,0.0,0.907,0.888,90.95,4.0,The Beatles,5.158825387729438
False,The Long And Winding Road - Remastered 2009,0.299,0.329,3.0,-10.096,1.0,0.0279,0.756,0.0105,0.0559,0.392,132.282,4.0,The Beatles,5.38535249325564
False,Come Together - Remastered 2009,0.533,0.376,9.0,-11.913,0.0,0.0393,0.0302,0.248,0.0926,0.187,165.007,4.0,The Beatles,5.56047776408223
False,Something - Remastered 2009,0.396,0.338,0.0,-10.872,1.0,0.0304,0.198,2.62e-06,0.138,0.377,133.522,4.0,The Beatles,5.205615282702734
False,Maxwell's Silver Hammer - Remastered 2009,0.764,0.426,2.0,-11.045,1.0,0.0405,0.629,0.000119,0.132,0.726,131.12,4.0,The Beatles,5.337153390333235
False,Oh! Darling - Remastered 2009,0.422,0.656,4.0,-8.412,1.0,0.0397,0.0126,0.0279,0.268,0.549,173.93,3.0,The Beatles,5.333877541946587
False,Octopus's Garden - Remastered 2009,0.626,0.512,1.0,-9.15,0.0,0.0247,0.155,4.65e-05,0.215,0.73,92.225,4.0,The Beatles,5.140024787553443
False,I Want You (She's So Heavy) - Remastered 2009,0.37,0.515,2.0,-9.487,0.0,0.0321,0.0233,0.205,0.0966,0.42,115.732,4.0,The Beatles,6.147014247848948
False,Here Comes The Sun - Remastered 2009,0.557,0.54,9.0,-10.484,1.0,0.0347,0.0339,0.00248,0.179,0.394,129.171,4.0,The Beatles,5.224310158548207
False,Because - Remastered 2009,0.328,0.249,2.0,-11.777,1.0,0.0272,0.754,5.77e-06,0.134,0.162,81.257,4.0,The Beatles,5.10997974949893
False,You Never Give Me Your Money - Remastered 2009,0.335,0.416,0.0,-11.051,1.0,0.0348,0.345,0.136,0.116,0.223,174.464,3.0,The Beatles,5.492950326056141
False,Sun King - Remastered 2009,0.483,0.177,2.0,-17.629,1.0,0.0277,0.284,0.499,0.116,0.192,74.994,4.0,The Beatles,4.985433718672939
False,Mean Mr Mustard - Remastered 2009,0.676,0.596,4.0,-9.107,1.0,0.0272,0.0699,1.96e-05,0.351,0.97,100.687,4.0,The Beatles,4.197698065176664
False,Polythene Pam - Remastered 2009,0.474,0.939,11.0,-8.884,0.0,0.199,0.00472,0.674,0.19,0.499,166.829,4.0,The Beatles,4.285515734293038
False,She Came In Through The Bathroom Window - Remastered 2009,0.53,0.72,2.0,-8.793,1.0,0.0338,0.00376,3.38e-05,0.314,0.69,80.652,4.0,The Beatles,4.775984116640442
False,Golden Slumbers - Remastered 2009,0.419,0.152,0.0,-12.126,1.0,0.0277,0.326,0.0034,0.113,0.239,80.608,4.0,The Beatles,4.5191764728211155
False,Carry That Weight - Remastered 2009,0.543,0.458,0.0,-8.976,1.0,0.0274,0.226,0.00663,0.298,0.704,84.319,4.0,The Beatles,4.569200980948321
False,The End - Remastered 2009,0.647,0.487,11.0,-10.119,0.0,0.0689,0.00101,0.285,0.138,0.222,123.444,1.0,The Beatles,4.953097984955136
False,Her Majesty - Remastered 2009,0.703,0.215,2.0,-23.03,1.0,0.0892,0.728,1.23e-06,0.13,0.522,100.874,3.0,The Beatles,3.2575964129797996
False,Only A Northern Song - Remastered 2009,0.175,0.731,9.0,-8.341,1.0,0.0705,0.000341,0.000751,0.0846,0.801,209.242,4.0,The Beatles,5.320533745068151
False,All Together Now - Remastered 2009,0.587,0.431,2.0,-9.495,1.0,0.0686,0.0722,0.0,0.561,0.778,95.937,4.0,The Beatles,4.8743801955501365
False,It's All Too Much - Remastered 2009,0.39,0.781,7.0,-7.878,1.0,0.0364,4.3e-05,0.412,0.1,0.199,113.511,4.0,The Beatles,5.953277099951484
False,Back In The U.S.S.R. - Remastered 2009,0.48,0.969,9.0,-7.464,1.0,0.0854,0.069,0.00022,0.0608,0.494,142.489,4.0,The Beatles,5.096525487238552
False,Dear Prudence - Remastered 2009,0.388,0.529,7.0,-10.533,1.0,0.0436,0.16,0.0681,0.108,0.332,150.721,4.0,The Beatles,5.462869477730414
False,Glass Onion - Remastered 2009,0.523,0.51,7.0,-9.827,0.0,0.0514,0.0123,8.38e-05,0.108,0.789,120.432,4.0,The Beatles,4.926093592219674
False,"Ob-La-Di, Ob-La-Da - Remastered 2009",0.818,0.728,10.0,-8.331,1.0,0.0314,0.232,0.0642,0.251,0.975,113.059,4.0,The Beatles,5.241535352449052
False,Wild Honey Pie - Remastered 2009,0.792,0.763,2.0,-11.185,1.0,0.0506,0.425,0.627,0.789,0.152,89.9,4.0,The Beatles,3.96978234978429
False,The Continuing Story Of Bungalow Bill - Remastered 2009,0.621,0.459,0.0,-10.414,1.0,0.104,0.224,0.0,0.656,0.648,114.816,4.0,The Beatles,5.268682561418346
False,While My Guitar Gently Weeps - Remastered 2009,0.453,0.654,4.0,-8.855,0.0,0.0317,0.0205,0.00395,0.172,0.702,115.0,4.0,The Beatles,5.652489180268651
False,Happiness Is A Warm Gun - Remastered 2009,0.431,0.54,9.0,-9.6,0.0,0.0589,0.523,1.34e-06,0.169,0.44,139.288,4.0,The Beatles,5.1031962436825875
False,Martha My Dear - Remastered 2009,0.472,0.292,10.0,-11.591,1.0,0.0321,0.872,0.0007,0.128,0.824,177.624,4.0,The Beatles,5.001076419947247
False,I'm So Tired - Remastered 2009,0.433,0.483,9.0,-9.422,1.0,0.175,0.656,2.64e-05,0.539,0.717,68.492,4.0,The Beatles,4.816184474299708
False,Blackbird - Remastered 2009,0.686,0.127,7.0,-14.361,1.0,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,4.0,The Beatles,4.930054108135972
False,Piggies - Remastered 2009,0.542,0.445,8.0,-9.105,1.0,0.0303,0.643,0.0,0.516,0.52,93.245,4.0,The Beatles,4.822432476543162
False,Rocky Raccoon - Remastered 2009,0.599,0.363,7.0,-11.728,1.0,0.0315,0.333,0.0,0.243,0.648,79.456,4.0,The Beatles,5.361794386993042
False,Don't Pass Me By - Remastered 2009,0.599,0.537,0.0,-9.617,1.0,0.0254,0.594,1.92e-05,0.194,0.946,84.895,4.0,The Beatles,5.440046937090028
False,Why Don't We Do It In The Road? - Remastered 2009,0.589,0.522,2.0,-8.718,1.0,0.0521,0.53,0.000243,0.0993,0.957,187.688,4.0,The Beatles,4.616703421801764
False,I Will - Remastered 2009,0.631,0.387,5.0,-11.529,1.0,0.0262,0.742,0.000406,0.0822,0.832,103.11,4.0,The Beatles,4.662806818796453
False,Julia - Remastered 2009,0.512,0.0953,2.0,-16.082,1.0,0.0304,0.828,0.000268,0.117,0.193,134.706,4.0,The Beatles,5.1742666046687305
False,Birthday - Remastered 2009,0.541,0.727,2.0,-7.509,1.0,0.0384,7.37e-05,0.717,0.232,0.91,139.239,4.0,The Beatles,5.094240877951052
False,Yer Blues - Remastered 2009,0.327,0.525,9.0,-10.272,1.0,0.0475,0.000875,0.259,0.133,0.435,151.766,3.0,The Beatles,5.482524644252202
False,Mother Nature's Son - Remastered 2009,0.608,0.178,2.0,-17.109,1.0,0.0264,0.634,0.352,0.166,0.401,84.78,4.0,The Beatles,5.124124680775816
False,Everybody's Got Something To Hide Except Me And My Monkey - Remastered 2009,0.523,0.731,2.0,-8.613,1.0,0.0559,0.0207,0.000464,0.081,0.81,117.089,4.0,The Beatles,4.975166998476629
False,Sexy Sadie - Remastered 2009,0.577,0.624,0.0,-9.626,1.0,0.0285,0.33,0.00622,0.117,0.671,75.478,4.0,The Beatles,5.2743678527913245
False,Helter Skelter - Remastered 2009,0.166,0.831,9.0,-8.469,1.0,0.0894,0.000606,0.846,0.811,0.281,167.518,4.0,The Beatles,5.597632758772895
False,"Long, Long, Long - Remastered 2009",0.349,0.129,5.0,-15.883,1.0,0.0294,0.539,0.405,0.192,0.163,104.837,3.0,The Beatles,5.227395850707355
False,Revolution 1 - Remastered 2009,0.386,0.626,9.0,-9.451,1.0,0.0377,0.0785,0.00164,0.621,0.695,98.425,4.0,The Beatles,5.544032257753481
False,Honey Pie - Remastered 2009,0.537,0.297,7.0,-15.452,1.0,0.0822,0.88,1.5e-05,0.145,0.553,144.197,4.0,The Beatles,5.082397660323147
False,Savoy Truffle - Remastered 2009,0.623,0.544,11.0,-11.043,0.0,0.0536,0.00814,0.309,0.134,0.793,120.761,4.0,The Beatles,5.16173561201075
False,Cry Baby Cry - Remastered 2009,0.517,0.529,9.0,-11.851,0.0,0.0323,0.115,0.00396,0.174,0.362,76.644,4.0,The Beatles,5.204446150937966
False,Revolution 9 - Remastered 2009,0.208,0.615,2.0,-15.297,0.0,0.342,0.769,0.118,0.824,0.101,91.158,4.0,The Beatles,6.218626015770766
False,Good Night - Remastered 2009,0.146,0.355,7.0,-14.583,1.0,0.0352,0.865,0.835,0.114,0.178,146.408,3.0,The Beatles,5.266620279804782
False,Magical Mystery Tour - Remastered 2009,0.297,0.613,9.0,-9.065,1.0,0.0931,0.0385,3.98e-05,0.0734,0.338,170.962,4.0,The Beatles,5.136427650818459
False,The Fool On The Hill - Remastered 2009,0.356,0.26,4.0,-10.577,0.0,0.0314,0.913,2.1e-06,0.105,0.49,144.184,4.0,The Beatles,5.187983392613336
False,Flying - Remastered 2009,0.551,0.395,0.0,-14.755,1.0,0.0501,0.368,0.88,0.0932,0.261,92.929,4.0,The Beatles,4.909119230903745
False,Blue Jay Way - Remastered 2009,0.294,0.407,0.0,-11.575,1.0,0.0308,0.0258,0.000219,0.0852,0.0378,101.052,4.0,The Beatles,5.459870579892036
False,"Hello, Goodbye - Remastered 2009",0.479,0.733,0.0,-8.753,1.0,0.0256,0.306,2.4e-05,0.414,0.806,99.307,4.0,The Beatles,5.341568408542352
False,Strawberry Fields Forever - Remastered 2009,0.39,0.502,10.0,-12.277,1.0,0.178,0.336,0.000138,0.0713,0.289,97.871,4.0,The Beatles,5.510683044690368
False,Penny Lane - Remastered 2009,0.651,0.488,9.0,-8.22,1.0,0.0316,0.212,0.026,0.136,0.49,113.038,4.0,The Beatles,5.197905696240733
